AverageTemperature,date
15.42,1768-09-01
8.162,1768-10-01
1.591,1768-11-01
-2.882,1768-12-01
-3.952,1769-01-01
-2.684,1769-02-01
1.828,1769-03-01
8.843,1769-04-01
15.724,1769-05-01
20.933,1769-06-01
22.093,1769-07-01
20.787,1769-08-01
20.601,1769-09-01
20.415,1769-10-01
20.228,1769-11-01
20.042,1769-12-01
19.856,1770-01-01
19.67,1770-02-01
19.484,1770-03-01
19.298,1770-04-01
19.111,1770-05-01
18.925,1770-06-01
18.739,1770-07-01
18.553,1770-08-01
18.367,1770-09-01
18.181,1770-10-01
17.994,1770-11-01
17.808,1770-12-01
17.622,1771-01-01
17.436,1771-02-01
17.25,1771-03-01
17.063,1771-04-01
16.877,1771-05-01
16.691,1771-06-01
16.505,1771-07-01
16.319,1771-08-01
16.133,1771-09-01
15.946,1771-10-01
15.76,1771-11-01
15.574,1771-12-01
15.388,1772-01-01
15.202,1772-02-01
15.016,1772-03-01
14.829,1772-04-01
14.643,1772-05-01
14.457,1772-06-01
14.271,1772-07-01
14.085,1772-08-01
13.898,1772-09-01
13.712,1772-10-01
13.526,1772-11-01
13.34,1772-12-01
13.154,1773-01-01
12.968,1773-02-01
12.781,1773-03-01
12.595,1773-04-01
12.409,1773-05-01
12.223,1773-06-01
12.037,1773-07-01
11.85,1773-08-01
11.664,1773-09-01
11.478,1773-10-01
11.292,1773-11-01
11.106,1773-12-01
10.92,1774-01-01
10.733,1774-02-01
10.547,1774-03-01
10.361,1774-04-01
10.175,1774-05-01
9.989,1774-06-01
9.803,1774-07-01
9.616,1774-08-01
9.43,1774-09-01
9.244,1774-10-01
0.522,1774-11-01
-4.957,1774-12-01
-1.551,1775-01-01
1.506,1775-02-01
5.02,1775-03-01
7.663,1775-04-01
14.452,1775-05-01
17.684,1775-06-01
21.601,1775-07-01
20.844,1775-08-01
15.081,1775-09-01
10.256,1775-10-01
5.371,1775-11-01
-3.937,1775-12-01
-6.358,1776-01-01
-0.54,1776-02-01
1.541,1776-03-01
7.254,1776-04-01
13.545,1776-05-01
19.836,1776-06-01
20.94,1776-07-01
21.476,1776-08-01
14.999,1776-09-01
8.351,1776-10-01
2.703,1776-11-01
-0.992,1776-12-01
0.174,1777-01-01
-0.186,1777-02-01
2.504,1777-03-01
5.836,1777-04-01
13.739,1777-05-01
17.463,1777-06-01
19.176,1777-07-01
19.398,1777-08-01
15.27,1777-09-01
7.042,1777-10-01
1.882,1777-11-01
-2.641,1777-12-01
-3.402,1778-01-01
0.907,1778-02-01
5.217,1778-03-01
9.526,1778-04-01
13.835,1778-05-01
16.855,1778-06-01
14.692,1778-07-01
12.529,1778-08-01
10.366,1778-09-01
8.203,1778-10-01
0.63,1778-11-01
-3.949,1778-12-01
-5.338,1779-01-01
-0.293,1779-02-01
3.49,1779-03-01
3.851,1779-04-01
4.212,1779-05-01
4.573,1779-06-01
4.933,1779-07-01
5.294,1779-08-01
5.655,1779-09-01
6.016,1779-10-01
6.377,1779-11-01
6.738,1779-12-01
7.099,1780-01-01
7.46,1780-02-01
7.82,1780-03-01
8.181,1780-04-01
8.542,1780-05-01
8.903,1780-06-01
9.264,1780-07-01
9.625,1780-08-01
9.986,1780-09-01
10.346,1780-10-01
10.707,1780-11-01
11.068,1780-12-01
11.429,1781-01-01
11.79,1781-02-01
12.151,1781-03-01
12.512,1781-04-01
12.873,1781-05-01
13.233,1781-06-01
13.594,1781-07-01
13.955,1781-08-01
14.316,1781-09-01
9.031,1781-10-01
3.832,1781-11-01
-2.166,1781-12-01
-5.98,1782-01-01
-4.058,1782-02-01
-0.121,1782-03-01
8.792,1782-04-01
14.02,1782-05-01
19.578,1782-06-01
21.014,1782-07-01
21.007,1782-08-01
21.0,1782-09-01
20.994,1782-10-01
20.987,1782-11-01
20.98,1782-12-01
20.973,1783-01-01
20.966,1783-02-01
20.96,1783-03-01
20.953,1783-04-01
20.946,1783-05-01
20.939,1783-06-01
20.932,1783-07-01
20.925,1783-08-01
20.919,1783-09-01
20.912,1783-10-01
20.905,1783-11-01
20.898,1783-12-01
20.891,1784-01-01
20.885,1784-02-01
20.878,1784-03-01
20.871,1784-04-01
20.864,1784-05-01
20.857,1784-06-01
20.851,1784-07-01
20.844,1784-08-01
20.837,1784-09-01
20.83,1784-10-01
20.823,1784-11-01
20.817,1784-12-01
20.81,1785-01-01
20.803,1785-02-01
20.796,1785-03-01
20.789,1785-04-01
20.783,1785-05-01
20.776,1785-06-01
20.769,1785-07-01
20.762,1785-08-01
20.755,1785-09-01
20.748,1785-10-01
20.742,1785-11-01
20.735,1785-12-01
20.728,1786-01-01
20.721,1786-02-01
20.714,1786-03-01
20.708,1786-04-01
20.701,1786-05-01
20.694,1786-06-01
20.687,1786-07-01
20.68,1786-08-01
20.674,1786-09-01
20.667,1786-10-01
20.66,1786-11-01
20.653,1786-12-01
20.646,1787-01-01
20.64,1787-02-01
20.633,1787-03-01
20.626,1787-04-01
20.619,1787-05-01
20.612,1787-06-01
20.605,1787-07-01
20.599,1787-08-01
20.592,1787-09-01
20.585,1787-10-01
20.578,1787-11-01
20.571,1787-12-01
20.565,1788-01-01
20.558,1788-02-01
20.551,1788-03-01
20.544,1788-04-01
20.537,1788-05-01
20.531,1788-06-01
20.524,1788-07-01
20.517,1788-08-01
20.51,1788-09-01
20.503,1788-10-01
20.497,1788-11-01
20.49,1788-12-01
20.483,1789-01-01
20.476,1789-02-01
20.469,1789-03-01
20.463,1789-04-01
20.456,1789-05-01
20.449,1789-06-01
20.442,1789-07-01
20.435,1789-08-01
20.428,1789-09-01
20.422,1789-10-01
20.415,1789-11-01
20.408,1789-12-01
20.401,1790-01-01
20.394,1790-02-01
20.388,1790-03-01
20.381,1790-04-01
20.374,1790-05-01
20.367,1790-06-01
20.36,1790-07-01
20.354,1790-08-01
20.347,1790-09-01
20.34,1790-10-01
20.333,1790-11-01
20.326,1790-12-01
20.32,1791-01-01
20.313,1791-02-01
20.306,1791-03-01
20.299,1791-04-01
20.292,1791-05-01
20.286,1791-06-01
20.279,1791-07-01
20.272,1791-08-01
20.265,1791-09-01
20.258,1791-10-01
20.251,1791-11-01
20.245,1791-12-01
20.238,1792-01-01
20.231,1792-02-01
20.224,1792-03-01
20.217,1792-04-01
20.211,1792-05-01
20.204,1792-06-01
20.197,1792-07-01
20.19,1792-08-01
20.183,1792-09-01
20.177,1792-10-01
20.17,1792-11-01
20.163,1792-12-01
20.156,1793-01-01
20.149,1793-02-01
20.143,1793-03-01
20.136,1793-04-01
20.129,1793-05-01
20.122,1793-06-01
20.115,1793-07-01
20.108,1793-08-01
20.102,1793-09-01
20.095,1793-10-01
20.088,1793-11-01
20.081,1793-12-01
20.074,1794-01-01
20.068,1794-02-01
20.061,1794-03-01
20.054,1794-04-01
20.047,1794-05-01
20.04,1794-06-01
20.034,1794-07-01
20.027,1794-08-01
20.02,1794-09-01
20.013,1794-10-01
20.006,1794-11-01
20.0,1794-12-01
19.993,1795-01-01
19.986,1795-02-01
19.979,1795-03-01
19.972,1795-04-01
19.966,1795-05-01
19.959,1795-06-01
19.952,1795-07-01
19.945,1795-08-01
19.938,1795-09-01
19.931,1795-10-01
19.925,1795-11-01
19.918,1795-12-01
19.911,1796-01-01
19.904,1796-02-01
19.897,1796-03-01
19.891,1796-04-01
19.884,1796-05-01
19.877,1796-06-01
21.441,1796-07-01
21.54,1796-08-01
16.315,1796-09-01
9.388,1796-10-01
2.317,1796-11-01
-5.261,1796-12-01
-1.763,1797-01-01
0.449,1797-02-01
1.266,1797-03-01
6.311,1797-04-01
12.631,1797-05-01
19.247,1797-06-01
19.252,1797-07-01
19.258,1797-08-01
19.263,1797-09-01
19.269,1797-10-01
19.274,1797-11-01
19.279,1797-12-01
19.285,1798-01-01
19.29,1798-02-01
19.296,1798-03-01
19.301,1798-04-01
19.307,1798-05-01
19.312,1798-06-01
19.317,1798-07-01
19.323,1798-08-01
19.328,1798-09-01
19.334,1798-10-01
19.339,1798-11-01
19.344,1798-12-01
19.35,1799-01-01
19.355,1799-02-01
19.361,1799-03-01
19.366,1799-04-01
19.371,1799-05-01
19.377,1799-06-01
19.382,1799-07-01
19.388,1799-08-01
19.393,1799-09-01
19.399,1799-10-01
19.404,1799-11-01
19.409,1799-12-01
19.415,1800-01-01
19.42,1800-02-01
19.426,1800-03-01
19.431,1800-04-01
19.436,1800-05-01
19.442,1800-06-01
19.447,1800-07-01
19.453,1800-08-01
19.458,1800-09-01
19.463,1800-10-01
19.469,1800-11-01
19.474,1800-12-01
19.48,1801-01-01
19.485,1801-02-01
19.491,1801-03-01
19.496,1801-04-01
19.501,1801-05-01
19.507,1801-06-01
19.512,1801-07-01
19.518,1801-08-01
19.523,1801-09-01
19.528,1801-10-01
19.534,1801-11-01
19.539,1801-12-01
19.545,1802-01-01
19.55,1802-02-01
19.555,1802-03-01
19.561,1802-04-01
19.566,1802-05-01
19.572,1802-06-01
19.577,1802-07-01
19.583,1802-08-01
19.588,1802-09-01
19.593,1802-10-01
19.599,1802-11-01
19.604,1802-12-01
19.61,1803-01-01
19.615,1803-02-01
19.62,1803-03-01
19.626,1803-04-01
19.631,1803-05-01
19.637,1803-06-01
19.642,1803-07-01
19.647,1803-08-01
19.653,1803-09-01
19.658,1803-10-01
19.664,1803-11-01
19.669,1803-12-01
19.675,1804-01-01
19.68,1804-02-01
19.685,1804-03-01
19.691,1804-04-01
19.696,1804-05-01
19.702,1804-06-01
19.707,1804-07-01
19.712,1804-08-01
19.718,1804-09-01
19.723,1804-10-01
19.729,1804-11-01
19.734,1804-12-01
19.739,1805-01-01
19.745,1805-02-01
19.75,1805-03-01
19.756,1805-04-01
19.761,1805-05-01
19.767,1805-06-01
19.772,1805-07-01
19.777,1805-08-01
19.783,1805-09-01
19.788,1805-10-01
19.794,1805-11-01
19.799,1805-12-01
19.804,1806-01-01
19.81,1806-02-01
19.815,1806-03-01
19.821,1806-04-01
19.826,1806-05-01
19.831,1806-06-01
19.837,1806-07-01
19.842,1806-08-01
19.848,1806-09-01
19.853,1806-10-01
19.859,1806-11-01
19.864,1806-12-01
19.869,1807-01-01
19.875,1807-02-01
19.88,1807-03-01
19.886,1807-04-01
19.891,1807-05-01
19.896,1807-06-01
19.902,1807-07-01
19.907,1807-08-01
19.913,1807-09-01
19.918,1807-10-01
19.923,1807-11-01
19.929,1807-12-01
19.934,1808-01-01
19.94,1808-02-01
19.945,1808-03-01
19.951,1808-04-01
19.956,1808-05-01
19.961,1808-06-01
19.967,1808-07-01
19.972,1808-08-01
19.978,1808-09-01
19.983,1808-10-01
19.988,1808-11-01
19.994,1808-12-01
19.999,1809-01-01
20.005,1809-02-01
20.01,1809-03-01
20.015,1809-04-01
20.021,1809-05-01
20.026,1809-06-01
20.032,1809-07-01
20.037,1809-08-01
20.043,1809-09-01
20.048,1809-10-01
20.053,1809-11-01
20.059,1809-12-01
20.064,1810-01-01
20.07,1810-02-01
20.075,1810-03-01
20.08,1810-04-01
20.086,1810-05-01
20.091,1810-06-01
20.097,1810-07-01
20.102,1810-08-01
20.107,1810-09-01
20.113,1810-10-01
20.118,1810-11-01
20.124,1810-12-01
20.129,1811-01-01
20.135,1811-02-01
20.14,1811-03-01
20.145,1811-04-01
20.151,1811-05-01
20.156,1811-06-01
20.162,1811-07-01
20.167,1811-08-01
15.193,1811-09-01
6.885,1811-10-01
0.484,1811-11-01
-2.512,1811-12-01
-5.972,1812-01-01
-5.1,1812-02-01
-1.283,1812-03-01
