AverageTemperature,date
5.468,1743-11-01
6.062,1743-12-01
6.656,1744-01-01
7.25,1744-02-01
7.844,1744-03-01
8.438,1744-04-01
11.498,1744-05-01
14.262,1744-06-01
16.293,1744-07-01
14.672,1744-08-01
13.05,1744-09-01
8.564,1744-10-01
4.164,1744-11-01
0.064,1744-12-01
-2.466,1745-01-01
-1.641,1745-02-01
1.968,1745-03-01
6.816,1745-04-01
6.689,1745-05-01
6.561,1745-06-01
6.434,1745-07-01
6.306,1745-08-01
6.179,1745-09-01
6.051,1745-10-01
5.924,1745-11-01
5.797,1745-12-01
5.669,1746-01-01
5.542,1746-02-01
5.414,1746-03-01
5.287,1746-04-01
5.16,1746-05-01
5.032,1746-06-01
4.905,1746-07-01
4.777,1746-08-01
4.65,1746-09-01
4.522,1746-10-01
4.395,1746-11-01
4.268,1746-12-01
4.14,1747-01-01
4.013,1747-02-01
3.885,1747-03-01
3.758,1747-04-01
3.63,1747-05-01
3.503,1747-06-01
3.376,1747-07-01
3.248,1747-08-01
3.121,1747-09-01
2.993,1747-10-01
2.866,1747-11-01
2.739,1747-12-01
2.611,1748-01-01
2.484,1748-02-01
2.356,1748-03-01
2.229,1748-04-01
2.101,1748-05-01
1.974,1748-06-01
1.847,1748-07-01
1.719,1748-08-01
1.592,1748-09-01
1.464,1748-10-01
1.337,1748-11-01
1.209,1748-12-01
1.082,1749-01-01
0.955,1749-02-01
0.827,1749-03-01
0.7,1749-04-01
0.572,1749-05-01
0.445,1749-06-01
0.318,1749-07-01
0.19,1749-08-01
0.063,1749-09-01
-0.065,1749-10-01
-0.192,1749-11-01
-0.32,1749-12-01
-0.447,1750-01-01
3.333,1750-02-01
6.353,1750-03-01
7.956,1750-04-01
12.218,1750-05-01
15.486,1750-06-01
18.512,1750-07-01
16.788,1750-08-01
13.359,1750-09-01
6.09,1750-10-01
2.934,1750-11-01
-0.223,1750-12-01
-1.12,1751-01-01
-2.51,1751-02-01
5.086,1751-03-01
6.384,1751-04-01
11.306,1751-05-01
16.229,1751-06-01
17.459,1751-07-01
17.454,1751-08-01
12.492,1751-09-01
9.094,1751-10-01
5.696,1751-11-01
2.298,1751-12-01
-1.1,1752-01-01
1.601,1752-02-01
4.302,1752-03-01
7.25,1752-04-01
7.446,1752-05-01
7.641,1752-06-01
7.836,1752-07-01
8.032,1752-08-01
8.228,1752-09-01
8.423,1752-10-01
4.921,1752-11-01
1.646,1752-12-01
-3.234,1753-01-01
-0.367,1753-02-01
4.939,1753-03-01
8.075,1753-04-01
12.392,1753-05-01
16.75,1753-06-01
17.692,1753-07-01
16.026,1753-08-01
13.874,1753-09-01
9.046,1753-10-01
2.312,1753-11-01
-1.155,1753-12-01
-1.733,1754-01-01
-1.735,1754-02-01
0.251,1754-03-01
6.948,1754-04-01
13.333,1754-05-01
15.815,1754-06-01
16.097,1754-07-01
16.853,1754-08-01
13.017,1754-09-01
9.527,1754-10-01
4.297,1754-11-01
0.448,1754-12-01
-5.97,1755-01-01
-4.718,1755-02-01
2.259,1755-03-01
10.475,1755-04-01
12.152,1755-05-01
18.031,1755-06-01
17.555,1755-07-01
15.667,1755-08-01
12.393,1755-09-01
7.818,1755-10-01
3.356,1755-11-01
1.222,1755-12-01
1.733,1756-01-01
2.23,1756-02-01
3.952,1756-03-01
6.467,1756-04-01
11.61,1756-05-01
18.014,1756-06-01
18.377,1756-07-01
16.192,1756-08-01
14.623,1756-09-01
8.259,1756-10-01
1.579,1756-11-01
-2.131,1756-12-01
-3.019,1757-01-01
0.683,1757-02-01
3.577,1757-03-01
8.575,1757-04-01
12.189,1757-05-01
17.345,1757-06-01
20.889,1757-07-01
17.448,1757-08-01
12.169,1757-09-01
4.529,1757-10-01
4.239,1757-11-01
-1.321,1757-12-01
-4.647,1758-01-01
-0.478,1758-02-01
3.308,1758-03-01
6.312,1758-04-01
13.927,1758-05-01
16.734,1758-06-01
15.532,1758-07-01
17.088,1758-08-01
11.781,1758-09-01
6.47,1758-10-01
3.302,1758-11-01
0.624,1758-12-01
1.416,1759-01-01
2.087,1759-02-01
4.29,1759-03-01
7.662,1759-04-01
11.564,1759-05-01
16.699,1759-06-01
19.504,1759-07-01
17.486,1759-08-01
13.549,1759-09-01
9.287,1759-10-01
0.509,1759-11-01
-3.1,1759-12-01
-2.846,1760-01-01
-0.919,1760-02-01
2.051,1760-03-01
8.204,1760-04-01
12.8,1760-05-01
16.904,1760-06-01
17.651,1760-07-01
16.83,1760-08-01
14.6,1760-09-01
8.617,1760-10-01
3.767,1760-11-01
2.903,1760-12-01
-1.521,1761-01-01
2.105,1761-02-01
5.738,1761-03-01
7.406,1761-04-01
14.157,1761-05-01
17.556,1761-06-01
17.424,1761-07-01
18.497,1761-08-01
15.239,1761-09-01
6.216,1761-10-01
3.314,1761-11-01
-2.977,1761-12-01
0.749,1762-01-01
-0.07,1762-02-01
0.451,1762-03-01
10.119,1762-04-01
13.53,1762-05-01
16.432,1762-06-01
18.141,1762-07-01
15.396,1762-08-01
13.182,1762-09-01
5.893,1762-10-01
2.614,1762-11-01
-2.766,1762-12-01
-5.591,1763-01-01
2.81,1763-02-01
2.08,1763-03-01
6.568,1763-04-01
11.363,1763-05-01
15.624,1763-06-01
17.785,1763-07-01
17.915,1763-08-01
12.325,1763-09-01
6.474,1763-10-01
2.897,1763-11-01
2.295,1763-12-01
1.796,1764-01-01
3.19,1764-02-01
2.133,1764-03-01
6.901,1764-04-01
14.243,1764-05-01
14.868,1764-06-01
18.833,1764-07-01
15.753,1764-08-01
11.661,1764-09-01
6.888,1764-10-01
2.552,1764-11-01
-0.293,1764-12-01
0.827,1765-01-01
-2.92,1765-02-01
5.077,1765-03-01
8.159,1765-04-01
11.119,1765-05-01
16.052,1765-06-01
15.479,1765-07-01
17.361,1765-08-01
12.635,1765-09-01
8.802,1765-10-01
3.158,1765-11-01
-1.134,1765-12-01
-3.771,1766-01-01
-1.441,1766-02-01
3.531,1766-03-01
9.285,1766-04-01
13.15,1766-05-01
16.261,1766-06-01
17.058,1766-07-01
16.893,1766-08-01
13.938,1766-09-01
7.658,1766-10-01
3.843,1766-11-01
-1.394,1766-12-01
-7.856,1767-01-01
2.623,1767-02-01
3.175,1767-03-01
5.644,1767-04-01
10.964,1767-05-01
14.5,1767-06-01
17.028,1767-07-01
17.323,1767-08-01
13.947,1767-09-01
8.329,1767-10-01
5.718,1767-11-01
-2.151,1767-12-01
-5.196,1768-01-01
-0.693,1768-02-01
1.386,1768-03-01
7.227,1768-04-01
12.299,1768-05-01
15.525,1768-06-01
17.64,1768-07-01
16.985,1768-08-01
12.31,1768-09-01
7.321,1768-10-01
3.767,1768-11-01
0.391,1768-12-01
0.218,1769-01-01
-0.034,1769-02-01
3.014,1769-03-01
7.854,1769-04-01
11.83,1769-05-01
14.95,1769-06-01
17.276,1769-07-01
16.021,1769-08-01
13.622,1769-09-01
4.425,1769-10-01
3.668,1769-11-01
0.685,1769-12-01
-1.869,1770-01-01
-0.064,1770-02-01
0.201,1770-03-01
5.62,1770-04-01
12.388,1770-05-01
14.959,1770-06-01
16.701,1770-07-01
17.266,1770-08-01
14.84,1770-09-01
8.103,1770-10-01
3.537,1770-11-01
1.793,1770-12-01
-2.353,1771-01-01
-2.523,1771-02-01
-0.413,1771-03-01
3.649,1771-04-01
14.693,1771-05-01
15.539,1771-06-01
16.836,1771-07-01
15.363,1771-08-01
13.273,1771-09-01
8.282,1771-10-01
1.363,1771-11-01
1.601,1771-12-01
-1.342,1772-01-01
1.491,1772-02-01
3.824,1772-03-01
6.502,1772-04-01
10.207,1772-05-01
16.972,1772-06-01
17.105,1772-07-01
16.896,1772-08-01
14.514,1772-09-01
9.97,1772-10-01
5.751,1772-11-01
1.395,1772-12-01
1.225,1773-01-01
-1.127,1773-02-01
2.811,1773-03-01
7.68,1773-04-01
13.364,1773-05-01
15.288,1773-06-01
16.569,1773-07-01
17.066,1773-08-01
14.184,1773-09-01
9.83,1773-10-01
4.007,1773-11-01
2.523,1773-12-01
-1.816,1774-01-01
1.029,1774-02-01
4.948,1774-03-01
9.176,1774-04-01
12.604,1774-05-01
16.58,1774-06-01
16.942,1774-07-01
17.272,1774-08-01
12.307,1774-09-01
7.946,1774-10-01
-0.933,1774-11-01
-1.959,1774-12-01
-0.871,1775-01-01
3.495,1775-02-01
4.649,1775-03-01
6.607,1775-04-01
11.497,1775-05-01
18.179,1775-06-01
18.403,1775-07-01
18.202,1775-08-01
15.327,1775-09-01
8.935,1775-10-01
2.396,1775-11-01
0.589,1775-12-01
-7.164,1776-01-01
2.093,1776-02-01
4.594,1776-03-01
7.599,1776-04-01
10.421,1776-05-01
16.369,1776-06-01
18.336,1776-07-01
17.286,1776-08-01
12.996,1776-09-01
7.901,1776-10-01
2.859,1776-11-01
-0.582,1776-12-01
-2.702,1777-01-01
-1.833,1777-02-01
3.999,1777-03-01
5.682,1777-04-01
12.47,1777-05-01
15.188,1777-06-01
16.377,1777-07-01
17.548,1777-08-01
12.799,1777-09-01
8.685,1777-10-01
4.909,1777-11-01
-0.838,1777-12-01
-1.454,1778-01-01
-1.085,1778-02-01
3.44,1778-03-01
9.432,1778-04-01
13.945,1778-05-01
15.901,1778-06-01
19.792,1778-07-01
18.136,1778-08-01
11.746,1778-09-01
6.377,1778-10-01
4.613,1778-11-01
3.655,1778-12-01
-3.542,1779-01-01
3.014,1779-02-01
5.316,1779-03-01
10.163,1779-04-01
14.181,1779-05-01
14.995,1779-06-01
17.798,1779-07-01
18.637,1779-08-01
15.446,1779-09-01
10.636,1779-10-01
4.342,1779-11-01
2.651,1779-12-01
-4.0,1780-01-01
-2.087,1780-02-01
6.568,1780-03-01
6.601,1780-04-01
13.403,1780-05-01
15.682,1780-06-01
17.676,1780-07-01
18.681,1780-08-01
13.683,1780-09-01
9.479,1780-10-01
2.825,1780-11-01
-1.3,1780-12-01
-1.715,1781-01-01
1.252,1781-02-01
4.684,1781-03-01
9.755,1781-04-01
13.791,1781-05-01
17.732,1781-06-01
18.437,1781-07-01
19.42,1781-08-01
15.383,1781-09-01
7.277,1781-10-01
3.672,1781-11-01
0.342,1781-12-01
1.117,1782-01-01
-3.311,1782-02-01
2.366,1782-03-01
6.492,1782-04-01
11.898,1782-05-01
17.355,1782-06-01
19.019,1782-07-01
16.722,1782-08-01
13.833,1782-09-01
6.21,1782-10-01
0.125,1782-11-01
-0.692,1782-12-01
1.371,1783-01-01
2.791,1783-02-01
1.57,1783-03-01
8.486,1783-04-01
13.563,1783-05-01
17.241,1783-06-01
19.771,1783-07-01
17.721,1783-08-01
14.446,1783-09-01
9.238,1783-10-01
3.199,1783-11-01
-2.976,1783-12-01
-6.615,1784-01-01
-3.337,1784-02-01
0.932,1784-03-01
4.756,1784-04-01
14.415,1784-05-01
16.362,1784-06-01
17.468,1784-07-01
16.39,1784-08-01
14.857,1784-09-01
5.367,1784-10-01
4.154,1784-11-01
-1.865,1784-12-01
-1.81,1785-01-01
-3.259,1785-02-01
-3.336,1785-03-01
4.476,1785-04-01
11.546,1785-05-01
15.252,1785-06-01
16.676,1785-07-01
15.754,1785-08-01
15.068,1785-09-01
7.778,1785-10-01
3.789,1785-11-01
-0.873,1785-12-01
-0.766,1786-01-01
-0.582,1786-02-01
0.261,1786-03-01
8.996,1786-04-01
11.508,1786-05-01
16.798,1786-06-01
15.448,1786-07-01
15.562,1786-08-01
11.834,1786-09-01
5.853,1786-10-01
-0.482,1786-11-01
-0.249,1786-12-01
-2.656,1787-01-01
1.572,1787-02-01
4.911,1787-03-01
6.324,1787-04-01
11.001,1787-05-01
16.531,1787-06-01
16.589,1787-07-01
17.09,1787-08-01
13.402,1787-09-01
10.037,1787-10-01
3.654,1787-11-01
2.129,1787-12-01
0.455,1788-01-01
0.071,1788-02-01
1.972,1788-03-01
7.881,1788-04-01
13.424,1788-05-01
17.012,1788-06-01
19.503,1788-07-01
16.123,1788-08-01
14.794,1788-09-01
7.608,1788-10-01
1.376,1788-11-01
-6.971,1788-12-01
-4.182,1789-01-01
1.791,1789-02-01
-1.739,1789-03-01
7.797,1789-04-01
14.971,1789-05-01
14.911,1789-06-01
17.569,1789-07-01
17.162,1789-08-01
13.489,1789-09-01
8.31,1789-10-01
3.219,1789-11-01
2.164,1789-12-01
0.476,1790-01-01
2.868,1790-02-01
4.32,1790-03-01
5.626,1790-04-01
14.07,1790-05-01
16.223,1790-06-01
15.731,1790-07-01
16.641,1790-08-01
12.207,1790-09-01
7.923,1790-10-01
2.78,1790-11-01
1.001,1790-12-01
2.097,1791-01-01
1.161,1791-02-01
4.177,1791-03-01
9.759,1791-04-01
11.653,1791-05-01
15.517,1791-06-01
17.565,1791-07-01
18.36,1791-08-01
12.897,1791-09-01
8.093,1791-10-01
1.701,1791-11-01
0.621,1791-12-01
-1.307,1792-01-01
-1.125,1792-02-01
3.871,1792-03-01
9.303,1792-04-01
11.578,1792-05-01
15.887,1792-06-01
18.335,1792-07-01
17.773,1792-08-01
12.317,1792-09-01
7.989,1792-10-01
3.133,1792-11-01
0.664,1792-12-01
-2.748,1793-01-01
2.285,1793-02-01
3.269,1793-03-01
6.032,1793-04-01
11.541,1793-05-01
14.49,1793-06-01
19.395,1793-07-01
17.908,1793-08-01
12.417,1793-09-01
10.229,1793-10-01
4.166,1793-11-01
1.964,1793-12-01
-0.56,1794-01-01
3.488,1794-02-01
6.483,1794-03-01
11.043,1794-04-01
12.873,1794-05-01
17.058,1794-06-01
20.343,1794-07-01
16.396,1794-08-01
12.026,1794-09-01
8.295,1794-10-01
4.233,1794-11-01
-2.13,1794-12-01
-8.176,1795-01-01
-0.876,1795-02-01
2.234,1795-03-01
9.927,1795-04-01
11.696,1795-05-01
16.692,1795-06-01
15.542,1795-07-01
17.243,1795-08-01
14.81,1795-09-01
11.671,1795-10-01
2.494,1795-11-01
3.194,1795-12-01
4.659,1796-01-01
1.475,1796-02-01
0.367,1796-03-01
7.009,1796-04-01
12.144,1796-05-01
15.411,1796-06-01
17.165,1796-07-01
17.506,1796-08-01
15.074,1796-09-01
7.779,1796-10-01
2.378,1796-11-01
-2.818,1796-12-01
-0.179,1797-01-01
1.477,1797-02-01
2.473,1797-03-01
9.03,1797-04-01
14.342,1797-05-01
14.552,1797-06-01
19.345,1797-07-01
18.238,1797-08-01
14.56,1797-09-01
8.283,1797-10-01
4.088,1797-11-01
2.069,1797-12-01
-0.269,1798-01-01
1.967,1798-02-01
2.901,1798-03-01
8.96,1798-04-01
13.88,1798-05-01
17.19,1798-06-01
17.828,1798-07-01
18.028,1798-08-01
14.693,1798-09-01
8.37,1798-10-01
2.618,1798-11-01
-4.217,1798-12-01
-5.999,1799-01-01
-2.045,1799-02-01
1.344,1799-03-01
5.27,1799-04-01
10.729,1799-05-01
14.246,1799-06-01
16.289,1799-07-01
16.72,1799-08-01
12.886,1799-09-01
7.674,1799-10-01
3.583,1799-11-01
-4.94,1799-12-01
-1.39,1800-01-01
-2.103,1800-02-01
-0.962,1800-03-01
12.192,1800-04-01
14.997,1800-05-01
13.16,1800-06-01
16.594,1800-07-01
18.049,1800-08-01
14.057,1800-09-01
7.84,1800-10-01
4.759,1800-11-01
0.087,1800-12-01
0.617,1801-01-01
-0.259,1801-02-01
4.966,1801-03-01
7.909,1801-04-01
14.853,1801-05-01
14.259,1801-06-01
16.981,1801-07-01
16.696,1801-08-01
14.808,1801-09-01
9.846,1801-10-01
4.463,1801-11-01
0.589,1801-12-01
-4.373,1802-01-01
0.0,1802-02-01
3.645,1802-03-01
8.379,1802-04-01
11.354,1802-05-01
15.824,1802-06-01
16.029,1802-07-01
19.145,1802-08-01
13.624,1802-09-01
10.682,1802-10-01
3.825,1802-11-01
0.986,1802-12-01
-5.48,1803-01-01
-2.737,1803-02-01
2.222,1803-03-01
10.013,1803-04-01
10.541,1803-05-01
14.64,1803-06-01
18.693,1803-07-01
17.919,1803-08-01
11.262,1803-09-01
7.364,1803-10-01
3.543,1803-11-01
0.271,1803-12-01
2.152,1804-01-01
-1.37,1804-02-01
0.683,1804-03-01
6.578,1804-04-01
13.866,1804-05-01
16.032,1804-06-01
17.434,1804-07-01
16.608,1804-08-01
14.84,1804-09-01
8.892,1804-10-01
1.71,1804-11-01
-3.362,1804-12-01
-4.606,1805-01-01
-1.218,1805-02-01
2.171,1805-03-01
5.817,1805-04-01
10.337,1805-05-01
13.844,1805-06-01
16.037,1805-07-01
15.499,1805-08-01
14.221,1805-09-01
4.917,1805-10-01
0.411,1805-11-01
0.264,1805-12-01
1.821,1806-01-01
2.244,1806-02-01
3.179,1806-03-01
4.897,1806-04-01
14.565,1806-05-01
14.605,1806-06-01
16.474,1806-07-01
16.659,1806-08-01
14.309,1806-09-01
8.041,1806-10-01
5.296,1806-11-01
4.688,1806-12-01
-0.665,1807-01-01
1.509,1807-02-01
0.323,1807-03-01
6.084,1807-04-01
13.509,1807-05-01
15.064,1807-06-01
19.283,1807-07-01
20.931,1807-08-01
11.884,1807-09-01
9.338,1807-10-01
4.346,1807-11-01
0.355,1807-12-01
-0.873,1808-01-01
-1.193,1808-02-01
-1.255,1808-03-01
4.997,1808-04-01
14.74,1808-05-01
15.264,1808-06-01
19.266,1808-07-01
18.552,1808-08-01
13.747,1808-09-01
6.611,1808-10-01
2.696,1808-11-01
-4.761,1808-12-01
-3.014,1809-01-01
2.932,1809-02-01
2.483,1809-03-01
3.901,1809-04-01
13.851,1809-05-01
14.962,1809-06-01
17.033,1809-07-01
17.295,1809-08-01
13.401,1809-09-01
7.106,1809-10-01
2.442,1809-11-01
1.868,1809-12-01
-3.713,1810-01-01
-2.11,1810-02-01
3.735,1810-03-01
6.448,1810-04-01
11.423,1810-05-01
14.202,1810-06-01
17.177,1810-07-01
16.811,1810-08-01
15.553,1810-09-01
7.867,1810-10-01
3.922,1810-11-01
1.631,1810-12-01
-5.199,1811-01-01
0.523,1811-02-01
5.399,1811-03-01
8.454,1811-04-01
15.784,1811-05-01
18.46,1811-06-01
18.983,1811-07-01
16.957,1811-08-01
13.567,1811-09-01
11.195,1811-10-01
4.831,1811-11-01
0.772,1811-12-01
-3.543,1812-01-01
1.037,1812-02-01
2.108,1812-03-01
3.831,1812-04-01
12.899,1812-05-01
15.356,1812-06-01
15.53,1812-07-01
16.285,1812-08-01
12.447,1812-09-01
9.507,1812-10-01
1.264,1812-11-01
-5.566,1812-12-01
-3.488,1813-01-01
2.581,1813-02-01
2.904,1813-03-01
8.666,1813-04-01
12.899,1813-05-01
14.45,1813-06-01
16.323,1813-07-01
15.287,1813-08-01
12.401,1813-09-01
7.264,1813-10-01
2.87,1813-11-01
0.037,1813-12-01
-4.351,1814-01-01
-5.393,1814-02-01
0.11,1814-03-01
9.128,1814-04-01
10.021,1814-05-01
13.711,1814-06-01
18.066,1814-07-01
16.064,1814-08-01
11.401,1814-09-01
6.874,1814-10-01
4.141,1814-11-01
1.948,1814-12-01
-4.357,1815-01-01
2.303,1815-02-01
5.316,1815-03-01
7.964,1815-04-01
13.148,1815-05-01
15.57,1815-06-01
15.128,1815-07-01
15.636,1815-08-01
12.403,1815-09-01
8.478,1815-10-01
1.822,1815-11-01
-1.828,1815-12-01
-0.552,1816-01-01
-1.941,1816-02-01
2.132,1816-03-01
7.258,1816-04-01
10.296,1816-05-01
13.645,1816-06-01
15.436,1816-07-01
14.518,1816-08-01
12.075,1816-09-01
7.686,1816-10-01
1.149,1816-11-01
-0.53,1816-12-01
1.606,1817-01-01
3.131,1817-02-01
2.734,1817-03-01
3.591,1817-04-01
11.697,1817-05-01
16.846,1817-06-01
16.053,1817-07-01
15.926,1817-08-01
14.715,1817-09-01
4.883,1817-10-01
5.139,1817-11-01
-0.932,1817-12-01
0.744,1818-01-01
0.42,1818-02-01
3.696,1818-03-01
8.322,1818-04-01
12.044,1818-05-01
16.65,1818-06-01
17.982,1818-07-01
15.663,1818-08-01
13.359,1818-09-01
7.89,1818-10-01
4.53,1818-11-01
-1.93,1818-12-01
0.496,1819-01-01
1.54,1819-02-01
3.973,1819-03-01
8.572,1819-04-01
13.126,1819-05-01
16.729,1819-06-01
18.469,1819-07-01
18.163,1819-08-01
14.012,1819-09-01
7.493,1819-10-01
2.113,1819-11-01
-1.65,1819-12-01
-4.85,1820-01-01
0.305,1820-02-01
1.602,1820-03-01
9.18,1820-04-01
13.318,1820-05-01
13.332,1820-06-01
16.108,1820-07-01
18.26,1820-08-01
12.115,1820-09-01
7.583,1820-10-01
0.904,1820-11-01
-1.712,1820-12-01
-0.214,1821-01-01
-1.961,1821-02-01
2.726,1821-03-01
9.979,1821-04-01
11.191,1821-05-01
12.946,1821-06-01
15.042,1821-07-01
16.485,1821-08-01
14.352,1821-09-01
8.368,1821-10-01
6.215,1821-11-01
3.458,1821-12-01
0.858,1822-01-01
3.029,1822-02-01
6.681,1822-03-01
9.017,1822-04-01
14.175,1822-05-01
18.128,1822-06-01
18.026,1822-07-01
16.552,1822-08-01
12.707,1822-09-01
10.094,1822-10-01
5.745,1822-11-01
-2.828,1822-12-01
-7.629,1823-01-01
0.642,1823-02-01
3.348,1823-03-01
6.066,1823-04-01
13.336,1823-05-01
14.528,1823-06-01
16.023,1823-07-01
17.673,1823-08-01
13.315,1823-09-01
8.294,1823-10-01
3.43,1823-11-01
2.122,1823-12-01
0.108,1824-01-01
1.479,1824-02-01
2.323,1824-03-01
6.252,1824-04-01
11.169,1824-05-01
14.852,1824-06-01
17.019,1824-07-01
16.52,1824-08-01
14.709,1824-09-01
8.771,1824-10-01
5.51,1824-11-01
4.077,1824-12-01
0.8,1825-01-01
0.281,1825-02-01
0.877,1825-03-01
8.905,1825-04-01
12.574,1825-05-01
15.255,1825-06-01
17.328,1825-07-01
16.943,1825-08-01
14.483,1825-09-01
8.29,1825-10-01
5.01,1825-11-01
3.791,1825-12-01
-6.377,1826-01-01
1.503,1826-02-01
3.964,1826-03-01
7.466,1826-04-01
11.49,1826-05-01
16.642,1826-06-01
19.799,1826-07-01
19.803,1826-08-01
14.219,1826-09-01
9.682,1826-10-01
2.777,1826-11-01
1.645,1826-12-01
-2.907,1827-01-01
-6.098,1827-02-01
4.313,1827-03-01
9.315,1827-04-01
14.201,1827-05-01
16.597,1827-06-01
18.46,1827-07-01
16.347,1827-08-01
14.088,1827-09-01
9.288,1827-10-01
0.908,1827-11-01
3.307,1827-12-01
-0.608,1828-01-01
-0.377,1828-02-01
3.916,1828-03-01
8.323,1828-04-01
12.737,1828-05-01
16.471,1828-06-01
18.197,1828-07-01
15.519,1828-08-01
13.352,1828-09-01
7.892,1828-10-01
3.56,1828-11-01
1.951,1828-12-01
-5.235,1829-01-01
-3.832,1829-02-01
1.509,1829-03-01
7.459,1829-04-01
11.902,1829-05-01
15.038,1829-06-01
17.328,1829-07-01
15.144,1829-08-01
12.306,1829-09-01
6.72,1829-10-01
-0.027,1829-11-01
-7.452,1829-12-01
-7.692,1830-01-01
-3.918,1830-02-01
4.435,1830-03-01
9.15,1830-04-01
12.694,1830-05-01
15.028,1830-06-01
17.753,1830-07-01
16.181,1830-08-01
12.097,1830-09-01
7.591,1830-10-01
4.944,1830-11-01
-0.788,1830-12-01
-3.802,1831-01-01
0.738,1831-02-01
3.903,1831-03-01
9.885,1831-04-01
12.027,1831-05-01
14.951,1831-06-01
18.039,1831-07-01
17.156,1831-08-01
12.145,1831-09-01
11.531,1831-10-01
3.288,1831-11-01
1.665,1831-12-01
-1.902,1832-01-01
0.027,1832-02-01
2.973,1832-03-01
7.991,1832-04-01
10.814,1832-05-01
15.277,1832-06-01
15.831,1832-07-01
17.475,1832-08-01
12.396,1832-09-01
8.37,1832-10-01
2.213,1832-11-01
0.598,1832-12-01
-4.557,1833-01-01
3.33,1833-02-01
1.893,1833-03-01
6.052,1833-04-01
15.928,1833-05-01
17.103,1833-06-01
16.194,1833-07-01
13.661,1833-08-01
12.4,1833-09-01
7.702,1833-10-01
3.587,1833-11-01
4.041,1833-12-01
3.531,1834-01-01
0.607,1834-02-01
3.586,1834-03-01
6.252,1834-04-01
14.771,1834-05-01
16.986,1834-06-01
20.849,1834-07-01
19.05,1834-08-01
15.105,1834-09-01
8.435,1834-10-01
3.752,1834-11-01
1.209,1834-12-01
0.279,1835-01-01
2.206,1835-02-01
3.309,1835-03-01
6.582,1835-04-01
11.679,1835-05-01
16.018,1835-06-01
18.5,1835-07-01
16.669,1835-08-01
14.084,1835-09-01
7.291,1835-10-01
0.354,1835-11-01
-1.466,1835-12-01
-1.361,1836-01-01
0.14,1836-02-01
6.526,1836-03-01
6.951,1836-04-01
10.063,1836-05-01
16.06,1836-06-01
17.007,1836-07-01
16.009,1836-08-01
12.128,1836-09-01
9.26,1836-10-01
2.715,1836-11-01
1.503,1836-12-01
-0.683,1837-01-01
0.181,1837-02-01
-0.05,1837-03-01
4.721,1837-04-01
9.874,1837-05-01
15.763,1837-06-01
16.07,1837-07-01
18.056,1837-08-01
11.826,1837-09-01
8.516,1837-10-01
3.185,1837-11-01
0.175,1837-12-01
-8.762,1838-01-01
-4.354,1838-02-01
2.713,1838-03-01
4.722,1838-04-01
11.962,1838-05-01
15.304,1838-06-01
16.796,1838-07-01
14.987,1838-08-01
14.208,1838-09-01
7.795,1838-10-01
2.515,1838-11-01
-0.477,1838-12-01
-1.257,1839-01-01
0.332,1839-02-01
0.618,1839-03-01
4.017,1839-04-01
11.828,1839-05-01
17.311,1839-06-01
18.06,1839-07-01
15.441,1839-08-01
14.189,1839-09-01
9.163,1839-10-01
4.922,1839-11-01
0.998,1839-12-01
-1.046,1840-01-01
-0.131,1840-02-01
-0.127,1840-03-01
8.525,1840-04-01
11.437,1840-05-01
15.224,1840-06-01
15.595,1840-07-01
16.361,1840-08-01
13.015,1840-09-01
6.135,1840-10-01
5.169,1840-11-01
-5.853,1840-12-01
-2.048,1841-01-01
-3.858,1841-02-01
4.823,1841-03-01
8.362,1841-04-01
15.716,1841-05-01
14.24,1841-06-01
15.376,1841-07-01
16.359,1841-08-01
14.578,1841-09-01
9.64,1841-10-01
4.339,1841-11-01
2.944,1841-12-01
-4.333,1842-01-01
-0.583,1842-02-01
4.101,1842-03-01
6.034,1842-04-01
13.437,1842-05-01
16.11,1842-06-01
16.611,1842-07-01
20.074,1842-08-01
13.36,1842-09-01
6.169,1842-10-01
1.009,1842-11-01
1.796,1842-12-01
0.204,1843-01-01
1.851,1843-02-01
2.474,1843-03-01
7.994,1843-04-01
10.759,1843-05-01
13.928,1843-06-01
16.379,1843-07-01
17.493,1843-08-01
13.082,1843-09-01
7.972,1843-10-01
4.707,1843-11-01
2.488,1843-12-01
-1.712,1844-01-01
-1.679,1844-02-01
1.87,1844-03-01
8.808,1844-04-01
11.888,1844-05-01
15.495,1844-06-01
14.93,1844-07-01
14.448,1844-08-01
13.648,1844-09-01
8.495,1844-10-01
4.584,1844-11-01
-4.137,1844-12-01
-0.471,1845-01-01
-5.84,1845-02-01
-3.534,1845-03-01
8.003,1845-04-01
10.017,1845-05-01
16.589,1845-06-01
17.874,1845-07-01
14.943,1845-08-01
12.338,1845-09-01
8.526,1845-10-01
5.118,1845-11-01
1.903,1845-12-01
0.343,1846-01-01
3.135,1846-02-01
5.686,1846-03-01
8.076,1846-04-01
12.161,1846-05-01
18.113,1846-06-01
19.018,1846-07-01
19.557,1846-08-01
14.717,1846-09-01
10.159,1846-10-01
3.087,1846-11-01
-4.051,1846-12-01
-3.267,1847-01-01
-1.369,1847-02-01
2.23,1847-03-01
4.928,1847-04-01
14.573,1847-05-01
14.358,1847-06-01
18.215,1847-07-01
18.172,1847-08-01
11.379,1847-09-01
7.46,1847-10-01
4.064,1847-11-01
-0.987,1847-12-01
-7.943,1848-01-01
2.558,1848-02-01
4.613,1848-03-01
9.321,1848-04-01
13.134,1848-05-01
