AverageTemperature,date
17.811,1955-06-01
20.033,1955-07-01
19.9,1955-08-01
17.088,1955-09-01
12.573,1955-10-01
9.668,1955-11-01
9.239,1955-12-01
7.58,1956-01-01
1.602,1956-02-01
9.728,1956-03-01
10.767,1956-04-01
15.615,1956-05-01
16.012,1956-06-01
18.831,1956-07-01
17.751,1956-08-01
17.782,1956-09-01
12.651,1956-10-01
8.312,1956-11-01
8.134,1956-12-01
6.195,1957-01-01
9.743,1957-02-01
12.361,1957-03-01
11.982,1957-04-01
13.581,1957-05-01
18.089,1957-06-01
19.614,1957-07-01
18.678,1957-08-01
16.663,1957-09-01
13.68,1957-10-01
9.714,1957-11-01
6.924,1957-12-01
7.073,1958-01-01
9.239,1958-02-01
8.358,1958-03-01
10.563,1958-04-01
15.988,1958-05-01
17.189,1958-06-01
19.086,1958-07-01
19.517,1958-08-01
18.636,1958-09-01
13.361,1958-10-01
9.59,1958-11-01
8.398,1958-12-01
6.863,1959-01-01
7.944,1959-02-01
11.303,1959-03-01
12.461,1959-04-01
15.638,1959-05-01
18.297,1959-06-01
21.017,1959-07-01
19.684,1959-08-01
18.401,1959-09-01
13.975,1959-10-01
9.712,1959-11-01
8.808,1959-12-01
6.723,1960-01-01
8.213,1960-02-01
10.851,1960-03-01
12.046,1960-04-01
16.297,1960-05-01
18.781,1960-06-01
18.152,1960-07-01
18.525,1960-08-01
16.087,1960-09-01
13.108,1960-10-01
11.019,1960-11-01
6.53,1960-12-01
6.83,1961-01-01
10.417,1961-02-01
11.15,1961-03-01
14.032,1961-04-01
14.75,1961-05-01
18.095,1961-06-01
18.945,1961-07-01
19.06,1961-08-01
19.572,1961-09-01
14.167,1961-10-01
9.494,1961-11-01
7.91,1961-12-01
7.962,1962-01-01
7.045,1962-02-01
7.495,1962-03-01
11.761,1962-04-01
14.009,1962-05-01
17.298,1962-06-01
18.925,1962-07-01
19.786,1962-08-01
17.0,1962-09-01
13.995,1962-10-01
8.499,1962-11-01
5.197,1962-12-01
2.81,1963-01-01
3.767,1963-02-01
9.588,1963-03-01
12.107,1963-04-01
14.395,1963-05-01
17.461,1963-06-01
19.761,1963-07-01
17.838,1963-08-01
16.655,1963-09-01
13.516,1963-10-01
11.87,1963-11-01
5.106,1963-12-01
5.045,1964-01-01
8.456,1964-02-01
8.869,1964-03-01
12.226,1964-04-01
16.453,1964-05-01
18.34,1964-06-01
20.592,1964-07-01
19.397,1964-08-01
18.126,1964-09-01
11.893,1964-10-01
10.014,1964-11-01
6.474,1964-12-01
6.879,1965-01-01
5.201,1965-02-01
9.651,1965-03-01
11.309,1965-04-01
14.885,1965-05-01
17.726,1965-06-01
18.224,1965-07-01
18.363,1965-08-01
15.46,1965-09-01
14.176,1965-10-01
9.43,1965-11-01
8.718,1965-12-01
6.208,1966-01-01
10.658,1966-02-01
9.322,1966-03-01
13.046,1966-04-01
15.255,1966-05-01
18.474,1966-06-01
18.214,1966-07-01
18.44,1966-08-01
17.961,1966-09-01
14.466,1966-10-01
8.244,1966-11-01
8.294,1966-12-01
6.864,1967-01-01
8.572,1967-02-01
10.623,1967-03-01
11.38,1967-04-01
14.636,1967-05-01
17.066,1967-06-01
20.708,1967-07-01
19.236,1967-08-01
16.753,1967-09-01
15.047,1967-10-01
10.012,1967-11-01
6.153,1967-12-01
6.712,1968-01-01
7.612,1968-02-01
9.824,1968-03-01
12.396,1968-04-01
14.06,1968-05-01
17.377,1968-06-01
19.034,1968-07-01
18.432,1968-08-01
16.62,1968-09-01
15.209,1968-10-01
9.76,1968-11-01
6.537,1968-12-01
7.932,1969-01-01
5.856,1969-02-01
9.564,1969-03-01
11.864,1969-04-01
15.394,1969-05-01
16.688,1969-06-01
20.144,1969-07-01
19.214,1969-08-01
17.264,1969-09-01
14.859,1969-10-01
10.091,1969-11-01
5.132,1969-12-01
7.462,1970-01-01
7.615,1970-02-01
7.85,1970-03-01
10.547,1970-04-01
15.029,1970-05-01
19.017,1970-06-01
19.066,1970-07-01
19.454,1970-08-01
18.049,1970-09-01
13.28,1970-10-01
11.452,1970-11-01
5.97,1970-12-01
6.552,1971-01-01
7.424,1971-02-01
7.161,1971-03-01
13.013,1971-04-01
15.699,1971-05-01
16.604,1971-06-01
20.528,1971-07-01
19.737,1971-08-01
17.042,1971-09-01
14.238,1971-10-01
8.571,1971-11-01
7.861,1971-12-01
6.589,1972-01-01
8.648,1972-02-01
10.854,1972-03-01
11.453,1972-04-01
14.07,1972-05-01
16.097,1972-06-01
19.209,1972-07-01
18.186,1972-08-01
14.99,1972-09-01
12.991,1972-10-01
10.306,1972-11-01
7.74,1972-12-01
6.358,1973-01-01
6.686,1973-02-01
9.162,1973-03-01
10.425,1973-04-01
15.77,1973-05-01
18.46,1973-06-01
19.339,1973-07-01
20.915,1973-08-01
18.034,1973-09-01
12.71,1973-10-01
9.801,1973-11-01
6.986,1973-12-01
9.099,1974-01-01
8.425,1974-02-01
10.267,1974-03-01
11.827,1974-04-01
14.544,1974-05-01
17.438,1974-06-01
18.931,1974-07-01
19.72,1974-08-01
16.104,1974-09-01
10.239,1974-10-01
10.382,1974-11-01
9.509,1974-12-01
9.144,1975-01-01
8.61,1975-02-01
8.542,1975-03-01
11.62,1975-04-01
14.21,1975-05-01
17.251,1975-06-01
19.99,1975-07-01
20.6,1975-08-01
17.341,1975-09-01
12.528,1975-10-01
9.581,1975-11-01
6.133,1975-12-01
7.139,1976-01-01
8.029,1976-02-01
9.158,1976-03-01
11.493,1976-04-01
15.878,1976-05-01
20.416,1976-06-01
20.957,1976-07-01
19.879,1976-08-01
16.329,1976-09-01
13.821,1976-10-01
9.509,1976-11-01
6.732,1976-12-01
7.127,1977-01-01
9.658,1977-02-01
11.213,1977-03-01
11.117,1977-04-01
14.198,1977-05-01
16.559,1977-06-01
18.779,1977-07-01
18.095,1977-08-01
16.192,1977-09-01
14.829,1977-10-01
9.95,1977-11-01
8.482,1977-12-01
6.637,1978-01-01
7.603,1978-02-01
10.303,1978-03-01
10.696,1978-04-01
14.484,1978-05-01
16.819,1978-06-01
18.545,1978-07-01
18.348,1978-08-01
16.977,1978-09-01
13.53,1978-10-01
9.47,1978-11-01
8.472,1978-12-01
4.771,1979-01-01
7.499,1979-02-01
9.889,1979-03-01
11.111,1979-04-01
14.665,1979-05-01
17.958,1979-06-01
19.611,1979-07-01
18.37,1979-08-01
17.144,1979-09-01
14.484,1979-10-01
9.676,1979-11-01
8.859,1979-12-01
5.942,1980-01-01
9.473,1980-02-01
9.363,1980-03-01
11.179,1980-04-01
14.213,1980-05-01
16.735,1980-06-01
17.888,1980-07-01
19.763,1980-08-01
18.036,1980-09-01
12.911,1980-10-01
8.811,1980-11-01
6.356,1980-12-01
6.725,1981-01-01
6.248,1981-02-01
12.002,1981-03-01
12.658,1981-04-01
14.702,1981-05-01
17.505,1981-06-01
18.613,1981-07-01
19.736,1981-08-01
17.525,1981-09-01
13.393,1981-10-01
10.161,1981-11-01
7.7,1981-12-01
8.327,1982-01-01
8.482,1982-02-01
9.518,1982-03-01
11.936,1982-04-01
15.595,1982-05-01
18.927,1982-06-01
21.028,1982-07-01
19.024,1982-08-01
18.666,1982-09-01
13.376,1982-10-01
11.174,1982-11-01
8.1,1982-12-01
8.529,1983-01-01
6.111,1983-02-01
10.08,1983-03-01
11.815,1983-04-01
14.055,1983-05-01
18.731,1983-06-01
22.746,1983-07-01
20.176,1983-08-01
17.77,1983-09-01
13.763,1983-10-01
10.47,1983-11-01
7.608,1983-12-01
7.493,1984-01-01
6.805,1984-02-01
8.521,1984-03-01
12.2,1984-04-01
12.848,1984-05-01
17.492,1984-06-01
19.985,1984-07-01
19.387,1984-08-01
16.128,1984-09-01
13.796,1984-10-01
11.989,1984-11-01
7.775,1984-12-01
3.045,1985-01-01
7.399,1985-02-01
8.509,1985-03-01
12.526,1985-04-01
14.627,1985-05-01
17.022,1985-06-01
20.494,1985-07-01
18.831,1985-08-01
18.653,1985-09-01
14.269,1985-10-01
7.703,1985-11-01
8.458,1985-12-01
7.399,1986-01-01
3.771,1986-02-01
9.298,1986-03-01
9.94,1986-04-01
15.899,1986-05-01
18.4,1986-06-01
19.852,1986-07-01
18.96,1986-08-01
16.649,1986-09-01
15.138,1986-10-01
10.833,1986-11-01
8.321,1986-12-01
3.134,1987-01-01
7.293,1987-02-01
8.461,1987-03-01
13.56,1987-04-01
13.885,1987-05-01
16.959,1987-06-01
19.8,1987-07-01
19.94,1987-08-01
19.167,1987-09-01
14.594,1987-10-01
10.151,1987-11-01
8.518,1987-12-01
9.595,1988-01-01
8.197,1988-02-01
9.671,1988-03-01
12.846,1988-04-01
15.952,1988-05-01
17.764,1988-06-01
19.105,1988-07-01
19.903,1988-08-01
17.124,1988-09-01
14.776,1988-10-01
9.358,1988-11-01
8.68,1988-12-01
7.361,1989-01-01
8.471,1989-02-01
11.925,1989-03-01
10.977,1989-04-01
17.293,1989-05-01
18.318,1989-06-01
20.99,1989-07-01
20.325,1989-08-01
17.687,1989-09-01
14.926,1989-10-01
10.052,1989-11-01
8.836,1989-12-01
8.016,1990-01-01
11.502,1990-02-01
11.539,1990-03-01
11.552,1990-04-01
17.251,1990-05-01
17.586,1990-06-01
20.636,1990-07-01
21.245,1990-08-01
17.336,1990-09-01
15.224,1990-10-01
10.192,1990-11-01
6.387,1990-12-01
7.21,1991-01-01
5.921,1991-02-01
11.925,1991-03-01
11.465,1991-04-01
13.901,1991-05-01
16.79,1991-06-01
20.587,1991-07-01
21.341,1991-08-01
18.932,1991-09-01
12.863,1991-10-01
9.848,1991-11-01
6.891,1991-12-01
6.119,1992-01-01
8.147,1992-02-01
10.615,1992-03-01
12.162,1992-04-01
17.101,1992-05-01
17.571,1992-06-01
20.148,1992-07-01
20.847,1992-08-01
16.97,1992-09-01
11.982,1992-10-01
11.693,1992-11-01
8.2,1992-12-01
8.733,1993-01-01
6.783,1993-02-01
10.045,1993-03-01
12.878,1993-04-01
16.115,1993-05-01
18.656,1993-06-01
18.974,1993-07-01
19.644,1993-08-01
16.194,1993-09-01
12.539,1993-10-01
7.978,1993-11-01
9.263,1993-12-01
8.339,1994-01-01
8.445,1994-02-01
12.125,1994-03-01
11.319,1994-04-01
15.746,1994-05-01
18.445,1994-06-01
21.943,1994-07-01
20.822,1994-08-01
16.5,1994-09-01
14.054,1994-10-01
12.727,1994-11-01
9.409,1994-12-01
7.727,1995-01-01
10.411,1995-02-01
9.744,1995-03-01
12.445,1995-04-01
15.765,1995-05-01
17.652,1995-06-01
21.782,1995-07-01
20.924,1995-08-01
16.089,1995-09-01
16.342,1995-10-01
10.453,1995-11-01
7.463,1995-12-01
8.391,1996-01-01
6.647,1996-02-01
9.398,1996-03-01
12.713,1996-04-01
14.682,1996-05-01
18.889,1996-06-01
19.689,1996-07-01
19.288,1996-08-01
15.751,1996-09-01
13.835,1996-10-01
9.925,1996-11-01
6.959,1996-12-01
5.834,1997-01-01
10.008,1997-02-01
12.176,1997-03-01
12.522,1997-04-01
16.337,1997-05-01
17.931,1997-06-01
19.562,1997-07-01
21.94,1997-08-01
18.354,1997-09-01
14.376,1997-10-01
11.349,1997-11-01
8.763,1997-12-01
8.287,1998-01-01
9.395,1998-02-01
11.301,1998-03-01
12.052,1998-04-01
16.957,1998-05-01
18.666,1998-06-01
19.881,1998-07-01
20.467,1998-08-01
17.562,1998-09-01
13.767,1998-10-01
8.438,1998-11-01
7.875,1998-12-01
8.648,1999-01-01
7.663,1999-02-01
11.165,1999-03-01
12.699,1999-04-01
17.125,1999-05-01
17.938,1999-06-01
20.968,1999-07-01
20.346,1999-08-01
18.966,1999-09-01
14.146,1999-10-01
9.085,1999-11-01
8.11,1999-12-01
6.82,2000-01-01
9.557,2000-02-01
10.486,2000-03-01
12.469,2000-04-01
16.841,2000-05-01
19.034,2000-06-01
18.726,2000-07-01
20.576,2000-08-01
18.09,2000-09-01
14.034,2000-10-01
11.009,2000-11-01
9.966,2000-12-01
8.335,2001-01-01
8.668,2001-02-01
11.952,2001-03-01
11.652,2001-04-01
16.683,2001-05-01
18.245,2001-06-01
20.242,2001-07-01
20.891,2001-08-01
16.019,2001-09-01
16.426,2001-10-01
9.202,2001-11-01
6.043,2001-12-01
7.974,2002-01-01
10.289,2002-02-01
11.483,2002-03-01
12.912,2002-04-01
15.265,2002-05-01
19.133,2002-06-01
19.56,2002-07-01
19.485,2002-08-01
16.869,2002-09-01
14.257,2002-10-01
11.783,2002-11-01
9.568,2002-12-01
6.446,2003-01-01
6.91,2003-02-01
11.951,2003-03-01
13.387,2003-04-01
16.426,2003-05-01
21.682,2003-06-01
21.477,2003-07-01
23.662,2003-08-01
17.918,2003-09-01
12.574,2003-10-01
11.403,2003-11-01
8.219,2003-12-01
7.908,2004-01-01
8.136,2004-02-01
9.669,2004-03-01
12.514,2004-04-01
15.239,2004-05-01
19.169,2004-06-01
19.912,2004-07-01
20.433,2004-08-01
18.336,2004-09-01
15.099,2004-10-01
10.075,2004-11-01
7.479,2004-12-01
7.704,2005-01-01
6.243,2005-02-01
10.265,2005-03-01
12.939,2005-04-01
16.277,2005-05-01
20.242,2005-06-01
20.756,2005-07-01
19.582,2005-08-01
18.218,2005-09-01
16.165,2005-10-01
9.64,2005-11-01
6.3,2005-12-01
6.251,2006-01-01
6.791,2006-02-01
9.852,2006-03-01
12.861,2006-04-01
16.176,2006-05-01
19.676,2006-06-01
23.295,2006-07-01
18.74,2006-08-01
19.521,2006-09-01
16.409,2006-10-01
12.039,2006-11-01
8.115,2006-12-01
9.475,2007-01-01
10.305,2007-02-01
10.559,2007-03-01
15.478,2007-04-01
16.506,2007-05-01
18.786,2007-06-01
19.369,2007-07-01
19.272,2007-08-01
16.68,2007-09-01
13.576,2007-10-01
9.494,2007-11-01
7.259,2007-12-01
9.015,2008-01-01
9.406,2008-02-01
9.961,2008-03-01
12.069,2008-04-01
16.935,2008-05-01
18.529,2008-06-01
19.957,2008-07-01
19.773,2008-08-01
16.423,2008-09-01
13.575,2008-10-01
10.416,2008-11-01
6.919,2008-12-01
5.646,2009-01-01
7.548,2009-02-01
10.39,2009-03-01
13.503,2009-04-01
16.935,2009-05-01
18.984,2009-06-01
20.56,2009-07-01
21.348,2009-08-01
18.139,2009-09-01
14.301,2009-10-01
12.286,2009-11-01
7.66,2009-12-01
5.18,2010-01-01
7.363,2010-02-01
9.965,2010-03-01
13.421,2010-04-01
14.79,2010-05-01
18.803,2010-06-01
21.569,2010-07-01
19.795,2010-08-01
17.111,2010-09-01
13.652,2010-10-01
10.166,2010-11-01
5.57,2010-12-01
7.374,2011-01-01
8.951,2011-02-01
11.122,2011-03-01
15.333,2011-04-01
17.354,2011-05-01
18.62,2011-06-01
18.844,2011-07-01
20.379,2011-08-01
18.979,2011-09-01
14.817,2011-10-01
12.213,2011-11-01
9.769,2011-12-01
8.391,2012-01-01
4.773,2012-02-01
12.091,2012-03-01
11.867,2012-04-01
16.415,2012-05-01
18.199,2012-06-01
19.711,2012-07-01
21.327,2012-08-01
17.573,2012-09-01
14.465,2012-10-01
10.891,2012-11-01
8.783,2012-12-01
7.235,2013-01-01
6.385,2013-02-01
9.041,2013-03-01
12.32,2013-04-01
13.763,2013-05-01
17.75,2013-06-01
21.817,2013-07-01
20.366,2013-08-01
20.366,2013-09-01
