AverageTemperature,date
15.532,1955-07-01
15.889,1955-08-01
13.023,1955-09-01
8.535,1955-10-01
7.299,1955-11-01
5.205,1955-12-01
3.514,1956-01-01
1.035,1956-02-01
5.983,1956-03-01
6.104,1956-04-01
10.736,1956-05-01
11.753,1956-06-01
13.979,1956-07-01
12.109,1956-08-01
12.783,1956-09-01
8.945,1956-10-01
6.382,1956-11-01
5.87,1956-12-01
5.325,1957-01-01
4.998,1957-02-01
8.595,1957-03-01
8.003,1957-04-01
9.509,1957-05-01
13.302,1957-06-01
14.461,1957-07-01
13.732,1957-08-01
11.274,1957-09-01
9.808,1957-10-01
6.496,1957-11-01
4.631,1957-12-01
3.598,1958-01-01
4.408,1958-02-01
3.564,1958-03-01
6.766,1958-04-01
9.618,1958-05-01
12.139,1958-06-01
14.08,1958-07-01
14.121,1958-08-01
13.662,1958-09-01
10.063,1958-10-01
6.709,1958-11-01
4.549,1958-12-01
2.103,1959-01-01
4.761,1959-02-01
6.985,1959-03-01
8.142,1959-04-01
11.089,1959-05-01
13.317,1959-06-01
15.083,1959-07-01
15.345,1959-08-01
13.549,1959-09-01
11.336,1959-10-01
6.843,1959-11-01
5.589,1959-12-01
4.102,1960-01-01
3.887,1960-02-01
6.135,1960-03-01
8.204,1960-04-01
11.504,1960-05-01
14.115,1960-06-01
13.555,1960-07-01
13.527,1960-08-01
11.941,1960-09-01
9.439,1960-10-01
6.811,1960-11-01
3.817,1960-12-01
3.723,1961-01-01
6.683,1961-02-01
7.91,1961-03-01
8.544,1961-04-01
9.818,1961-05-01
12.649,1961-06-01
13.293,1961-07-01
13.627,1961-08-01
13.361,1961-09-01
9.844,1961-10-01
5.928,1961-11-01
2.64,1961-12-01
4.421,1962-01-01
4.7,1962-02-01
2.95,1962-03-01
6.81,1962-04-01
9.121,1962-05-01
12.179,1962-06-01
13.01,1962-07-01
12.895,1962-08-01
11.435,1962-09-01
9.872,1962-10-01
5.554,1962-11-01
2.981,1962-12-01
-0.47,1963-01-01
0.456,1963-02-01
5.733,1963-03-01
7.439,1963-04-01
9.28,1963-05-01
13.016,1963-06-01
13.35,1963-07-01
12.726,1963-08-01
11.657,1963-09-01
9.744,1963-10-01
7.186,1963-11-01
3.372,1963-12-01
4.128,1964-01-01
4.734,1964-02-01
4.471,1964-03-01
7.787,1964-04-01
11.486,1964-05-01
12.204,1964-06-01
14.12,1964-07-01
13.61,1964-08-01
12.591,1964-09-01
8.379,1964-10-01
6.988,1964-11-01
3.652,1964-12-01
3.479,1965-01-01
3.747,1965-02-01
5.074,1965-03-01
7.19,1965-04-01
10.112,1965-05-01
12.758,1965-06-01
12.3,1965-07-01
13.225,1965-08-01
11.303,1965-09-01
9.995,1965-10-01
4.546,1965-11-01
4.125,1965-12-01
3.207,1966-01-01
4.961,1966-02-01
6.373,1966-03-01
6.291,1966-04-01
9.921,1966-05-01
13.566,1966-06-01
13.297,1966-07-01
13.147,1966-08-01
12.714,1966-09-01
9.091,1966-10-01
5.239,1966-11-01
4.912,1966-12-01
4.5,1967-01-01
5.506,1967-02-01
6.573,1967-03-01
7.172,1967-04-01
9.114,1967-05-01
12.562,1967-06-01
14.664,1967-07-01
13.897,1967-08-01
12.351,1967-09-01
9.46,1967-10-01
5.741,1967-11-01
4.458,1967-12-01
4.413,1968-01-01
2.376,1968-02-01
6.067,1968-03-01
7.193,1968-04-01
8.599,1968-05-01
13.087,1968-06-01
13.385,1968-07-01
13.888,1968-08-01
12.553,1968-09-01
11.217,1968-10-01
6.423,1968-11-01
3.59,1968-12-01
5.216,1969-01-01
1.481,1969-02-01
3.573,1969-03-01
6.756,1969-04-01
9.752,1969-05-01
12.503,1969-06-01
14.849,1969-07-01
14.673,1969-08-01
12.627,1969-09-01
11.67,1969-10-01
4.892,1969-11-01
3.623,1969-12-01
3.863,1970-01-01
3.043,1970-02-01
3.904,1970-03-01
5.93,1970-04-01
11.126,1970-05-01
14.347,1970-06-01
13.416,1970-07-01
14.286,1970-08-01
12.88,1970-09-01
9.734,1970-10-01
7.093,1970-11-01
4.415,1970-12-01
4.648,1971-01-01
5.035,1971-02-01
5.217,1971-03-01
7.163,1971-04-01
10.394,1971-05-01
11.197,1971-06-01
14.763,1971-07-01
13.993,1971-08-01
13.036,1971-09-01
10.471,1971-10-01
6.106,1971-11-01
6.583,1971-12-01
4.081,1972-01-01
4.6,1972-02-01
6.147,1972-03-01
7.686,1972-04-01
9.561,1972-05-01
10.664,1972-06-01
13.874,1972-07-01
13.249,1972-08-01
10.738,1972-09-01
9.684,1972-10-01
5.955,1972-11-01
5.671,1972-12-01
4.804,1973-01-01
4.537,1973-02-01
6.287,1973-03-01
6.336,1973-04-01
9.936,1973-05-01
13.211,1973-06-01
13.96,1973-07-01
14.542,1973-08-01
12.696,1973-09-01
8.56,1973-10-01
5.816,1973-11-01
4.837,1973-12-01
5.928,1974-01-01
5.572,1974-02-01
5.529,1974-03-01
7.395,1974-04-01
9.951,1974-05-01
12.223,1974-06-01
13.414,1974-07-01
13.656,1974-08-01
10.851,1974-09-01
7.294,1974-10-01
6.28,1974-11-01
7.029,1974-12-01
6.084,1975-01-01
4.764,1975-02-01
4.743,1975-03-01
7.264,1975-04-01
8.965,1975-05-01
12.968,1975-06-01
15.06,1975-07-01
16.149,1975-08-01
11.944,1975-09-01
9.408,1975-10-01
6.163,1975-11-01
5.423,1975-12-01
5.382,1976-01-01
4.883,1976-02-01
4.839,1976-03-01
7.355,1976-04-01
10.48,1976-05-01
14.616,1976-06-01
15.991,1976-07-01
15.509,1976-08-01
11.991,1976-09-01
9.622,1976-10-01
6.082,1976-11-01
2.334,1976-12-01
3.119,1977-01-01
4.64,1977-02-01
6.523,1977-03-01
6.499,1977-04-01
9.608,1977-05-01
11.333,1977-06-01
14.114,1977-07-01
13.688,1977-08-01
11.762,1977-09-01
10.698,1977-10-01
5.895,1977-11-01
5.915,1977-12-01
3.421,1978-01-01
2.71,1978-02-01
6.155,1978-03-01
5.852,1978-04-01
10.451,1978-05-01
12.224,1978-06-01
12.963,1978-07-01
13.441,1978-08-01
12.62,1978-09-01
10.762,1978-10-01
7.793,1978-11-01
4.189,1978-12-01
1.1,1979-01-01
2.091,1979-02-01
4.401,1979-03-01
6.763,1979-04-01
8.606,1979-05-01
12.503,1979-06-01
14.183,1979-07-01
13.123,1979-08-01
12.011,1979-09-01
10.207,1979-10-01
6.364,1979-11-01
5.281,1979-12-01
2.871,1980-01-01
5.525,1980-02-01
4.661,1980-03-01
7.841,1980-04-01
10.239,1980-05-01
12.469,1980-06-01
13.094,1980-07-01
14.048,1980-08-01
13.106,1980-09-01
8.238,1980-10-01
6.252,1980-11-01
5.374,1980-12-01
4.691,1981-01-01
3.668,1981-02-01
6.804,1981-03-01
7.08,1981-04-01
10.272,1981-05-01
11.972,1981-06-01
13.856,1981-07-01
14.575,1981-08-01
13.096,1981-09-01
7.267,1981-10-01
7.112,1981-11-01
1.452,1981-12-01
3.314,1982-01-01
5.161,1982-02-01
5.848,1982-03-01
7.999,1982-04-01
10.555,1982-05-01
13.416,1982-06-01
14.649,1982-07-01
14.0,1982-08-01
12.565,1982-09-01
9.351,1982-10-01
7.04,1982-11-01
4.277,1982-12-01
6.203,1983-01-01
2.53,1983-02-01
6.152,1983-03-01
5.948,1983-04-01
9.018,1983-05-01
12.482,1983-06-01
16.569,1983-07-01
15.546,1983-08-01
12.11,1983-09-01
9.381,1983-10-01
7.326,1983-11-01
5.835,1983-12-01
3.382,1984-01-01
4.182,1984-02-01
4.7,1984-03-01
7.594,1984-04-01
9.116,1984-05-01
12.788,1984-06-01
14.787,1984-07-01
15.477,1984-08-01
12.017,1984-09-01
9.924,1984-10-01
7.507,1984-11-01
5.413,1984-12-01
1.685,1985-01-01
3.13,1985-02-01
4.545,1985-03-01
7.422,1985-04-01
9.734,1985-05-01
11.372,1985-06-01
14.28,1985-07-01
13.098,1985-08-01
12.776,1985-09-01
10.042,1985-10-01
4.081,1985-11-01
5.914,1985-12-01
3.609,1986-01-01
0.202,1986-02-01
4.978,1986-03-01
5.189,1986-04-01
9.791,1986-05-01
12.977,1986-06-01
13.984,1986-07-01
12.221,1986-08-01
10.499,1986-09-01
9.803,1986-10-01
7.274,1986-11-01
5.506,1986-12-01
1.694,1987-01-01
3.957,1987-02-01
4.175,1987-03-01
8.795,1987-04-01
9.135,1987-05-01
11.292,1987-06-01
14.094,1987-07-01
13.898,1987-08-01
12.124,1987-09-01
8.565,1987-10-01
6.561,1987-11-01
5.673,1987-12-01
4.89,1988-01-01
4.796,1988-02-01
5.809,1988-03-01
7.281,1988-04-01
10.561,1988-05-01
13.064,1988-06-01
13.239,1988-07-01
13.598,1988-08-01
12.003,1988-09-01
9.394,1988-10-01
5.834,1988-11-01
7.208,1988-12-01
6.556,1989-01-01
5.773,1989-02-01
6.797,1989-03-01
5.987,1989-04-01
11.516,1989-05-01
13.044,1989-06-01
16.076,1989-07-01
14.678,1989-08-01
12.93,1989-09-01
10.616,1989-10-01
6.438,1989-11-01
4.639,1989-12-01
6.31,1990-01-01
6.753,1990-02-01
7.816,1990-03-01
7.279,1990-04-01
11.479,1990-05-01
12.333,1990-06-01
14.998,1990-07-01
15.678,1990-08-01
11.827,1990-09-01
10.601,1990-10-01
6.56,1990-11-01
4.461,1990-12-01
3.666,1991-01-01
2.689,1991-02-01
7.239,1991-03-01
7.274,1991-04-01
9.975,1991-05-01
10.91,1991-06-01
15.299,1991-07-01
15.283,1991-08-01
12.955,1991-09-01
9.169,1991-10-01
6.451,1991-11-01
5.03,1991-12-01
4.483,1992-01-01
5.738,1992-02-01
6.799,1992-03-01
7.61,1992-04-01
11.824,1992-05-01
13.978,1992-06-01
14.355,1992-07-01
13.687,1992-08-01
11.876,1992-09-01
7.057,1992-10-01
6.843,1992-11-01
4.05,1992-12-01
5.458,1993-01-01
5.465,1993-02-01
6.276,1993-03-01
8.287,1993-04-01
10.173,1993-05-01
13.15,1993-06-01
13.465,1993-07-01
13.135,1993-08-01
11.376,1993-09-01
7.598,1993-10-01
4.958,1993-11-01
4.696,1993-12-01
4.92,1994-01-01
3.485,1994-02-01
6.624,1994-03-01
7.111,1994-04-01
9.57,1994-05-01
12.667,1994-06-01
15.473,1994-07-01
14.124,1994-08-01
11.531,1994-09-01
9.043,1994-10-01
9.277,1994-11-01
5.984,1994-12-01
4.514,1995-01-01
5.887,1995-02-01
5.002,1995-03-01
7.827,1995-04-01
10.424,1995-05-01
12.768,1995-06-01
15.967,1995-07-01
16.626,1995-08-01
12.257,1995-09-01
11.58,1995-10-01
7.532,1995-11-01
2.651,1995-12-01
4.656,1996-01-01
3.122,1996-02-01
4.48,1996-03-01
7.668,1996-04-01
8.516,1996-05-01
12.92,1996-06-01
14.44,1996-07-01
14.769,1996-08-01
12.561,1996-09-01
10.499,1996-10-01
5.577,1996-11-01
3.406,1996-12-01
3.224,1997-01-01
6.113,1997-02-01
7.696,1997-03-01
8.253,1997-04-01
10.412,1997-05-01
12.483,1997-06-01
14.922,1997-07-01
16.639,1997-08-01
12.615,1997-09-01
9.37,1997-10-01
8.179,1997-11-01
5.825,1997-12-01
5.221,1998-01-01
7.419,1998-02-01
7.405,1998-03-01
6.907,1998-04-01
11.503,1998-05-01
12.582,1998-06-01
13.922,1998-07-01
14.352,1998-08-01
13.245,1998-09-01
9.298,1998-10-01
6.073,1998-11-01
5.626,1998-12-01
5.487,1999-01-01
5.101,1999-02-01
6.796,1999-03-01
8.502,1999-04-01
11.488,1999-05-01
12.433,1999-06-01
15.613,1999-07-01
14.547,1999-08-01
13.986,1999-09-01
9.937,1999-10-01
7.572,1999-11-01
4.498,1999-12-01
5.243,2000-01-01
5.979,2000-02-01
7.094,2000-03-01
7.085,2000-04-01
10.928,2000-05-01
13.037,2000-06-01
13.827,2000-07-01
14.868,2000-08-01
13.193,2000-09-01
9.443,2000-10-01
6.507,2000-11-01
5.352,2000-12-01
3.662,2001-01-01
4.325,2001-02-01
4.929,2001-03-01
6.961,2001-04-01
11.47,2001-05-01
12.579,2001-06-01
14.772,2001-07-01
14.949,2001-08-01
12.262,2001-09-01
12.107,2001-10-01
7.519,2001-11-01
4.146,2001-12-01
6.007,2002-01-01
6.417,2002-02-01
6.987,2002-03-01
8.422,2002-04-01
10.756,2002-05-01
12.941,2002-06-01
14.119,2002-07-01
15.138,2002-08-01
13.067,2002-09-01
8.864,2002-10-01
7.986,2002-11-01
5.452,2002-12-01
4.53,2003-01-01
4.425,2003-02-01
7.216,2003-03-01
9.04,2003-04-01
10.9,2003-05-01
14.313,2003-06-01
15.859,2003-07-01
16.161,2003-08-01
13.111,2003-09-01
8.366,2003-10-01
7.932,2003-11-01
5.052,2003-12-01
5.39,2004-01-01
5.283,2004-02-01
6.384,2004-03-01
8.701,2004-04-01
11.176,2004-05-01
13.794,2004-06-01
14.198,2004-07-01
15.598,2004-08-01
13.316,2004-09-01
9.474,2004-10-01
7.648,2004-11-01
5.886,2004-12-01
6.154,2005-01-01
4.578,2005-02-01
6.917,2005-03-01
8.108,2005-04-01
10.206,2005-05-01
13.863,2005-06-01
14.889,2005-07-01
14.613,2005-08-01
13.668,2005-09-01
11.542,2005-10-01
6.291,2005-11-01
5.034,2005-12-01
4.782,2006-01-01
4.444,2006-02-01
4.78,2006-03-01
7.662,2006-04-01
10.882,2006-05-01
14.34,2006-06-01
17.285,2006-07-01
14.527,2006-08-01
14.761,2006-09-01
11.625,2006-10-01
7.85,2006-11-01
6.383,2006-12-01
6.661,2007-01-01
5.882,2007-02-01
6.882,2007-03-01
10.263,2007-04-01
10.725,2007-05-01
13.469,2007-06-01
13.861,2007-07-01
14.222,2007-08-01
12.61,2007-09-01
10.38,2007-10-01
7.384,2007-11-01
5.231,2007-12-01
6.133,2008-01-01
5.718,2008-02-01
5.906,2008-03-01
7.243,2008-04-01
12.198,2008-05-01
12.971,2008-06-01
14.935,2008-07-01
14.665,2008-08-01
12.43,2008-09-01
8.92,2008-10-01
6.885,2008-11-01
4.175,2008-12-01
3.93,2009-01-01
4.612,2009-02-01
6.735,2009-03-01
9.001,2009-04-01
11.06,2009-05-01
13.612,2009-06-01
14.787,2009-07-01
15.04,2009-08-01
13.049,2009-09-01
10.495,2009-10-01
7.74,2009-11-01
3.379,2009-12-01
2.156,2010-01-01
2.836,2010-02-01
5.798,2010-03-01
8.221,2010-04-01
10.105,2010-05-01
14.049,2010-06-01
15.245,2010-07-01
13.989,2010-08-01
12.762,2010-09-01
9.654,2010-10-01
5.206,2010-11-01
0.711,2010-12-01
4.085,2011-01-01
6.219,2011-02-01
6.496,2011-03-01
10.61,2011-04-01
11.232,2011-05-01
12.705,2011-06-01
13.972,2011-07-01
13.784,2011-08-01
13.53,2011-09-01
11.193,2011-10-01
9.319,2011-11-01
5.75,2011-12-01
5.47,2012-01-01
5.04,2012-02-01
8.098,2012-03-01
6.639,2012-04-01
10.574,2012-05-01
11.539,2012-06-01
13.75,2012-07-01
15.152,2012-08-01
12.055,2012-09-01
8.686,2012-10-01
6.601,2012-11-01
4.845,2012-12-01
4.354,2013-01-01
3.773,2013-02-01
3.351,2013-03-01
6.789,2013-04-01
9.605,2013-05-01
12.826,2013-06-01
16.26,2013-07-01
15.022,2013-08-01
15.022,2013-09-01
